"Story","Title","Result","Date","Stability","Duration (s)"
"Compra con Puntos + Otro medio de pago","Compra con Puntos + Otro","ERROR","2024-09-19T10:40:58.1118752-05:00[America/Bogota]","0.0","65.35"
